doc_id	relation_id	relation_name	gene_words	hpoterm_words	words	expectation
journal.pone.0025796.pdf	RELATION_GENEHPOTERM_journal.pone.0025796.pdf_234_234_25_25_41_41	CT/HP:0001297|Stroke	{25}	{41}	{Kohrmann,1,"\\\\",’,I,",",jiittler,E,",",Fiebach,JB,",",Huttner,HB,",",Siebert,S,",",et,al.,(,2006,),IVIRI,versus,CT,~,l,),ased,thrombolysis,treatment,within,and,beyond,the,3,h,time,window,after,stroke,onset,:,a,cohort,study,.}	0.686
journal.pone.0103432.pdf	RELATION_GENEHPOTERM_journal.pone.0103432.pdf_212_212_0_0_8_8	A2/HP:0009733|Glioma	{0}	{8}	{A2,is,a,pro-tumor,gene,expressed,in,malignant,gliomas,in,vivo,that,is,implicated,in,tumor,invasiveness,",",proliferation,and,angiogenesis,[,"48,49",],.}	0.424
journal.pone.0083611.pdf	RELATION_GENEHPOTERM_journal.pone.0083611.pdf_18_18_26_26_20_20	DP/HP:0002669|Osteosarcoma	{26}	{20}	{Taken,together,",",this,study,demonstrated,for,the,first,time,that,DP,could,induce,autophagy,through,ERK1/2,activation,in,human,osteosarcoma,cells,and,autophagy,inhibition,enhanced,DP,—,induced,apoptosis,.}	0.678
journal.pone.0030984.pdf	RELATION_GENEHPOTERM_journal.pone.0030984.pdf_270_270_19_19_10_11	ABCA1/HP:0003651|Foam cells	{19}	{10,11}	{To,determine,what,might,be,causitive,for,the,attenuated,macrophage,foam,cell,formation,in,viva,upon,combined,deletion,of,ABCA1,and,ABCA7,",",the,expression,of,ABCGI,was,determined,in,the,peritoneal,cells,as,well,as,ABCA1,and,ABCA7,.}	0.892
journal.pone.0058196.pdf	RELATION_GENEHPOTERM_journal.pone.0058196.pdf_13_13_0_0_10_11	CCR2/HP:0011368|Epidermal thickening	{0}	{10,11}	{CCR2,’,/,T,mice,had,increased,ear,swelling,and,epidermal,thickening,",",which,was,correlated,with,increased,cutaneous,IL-4,levels,and,increased,numbers,of,eosinophils,within,the,skin,.}	0.834
SCPDFS_24708.pdf	RELATION_GENEHPOTERM_SCPDFS_24708.pdf_56_56_19_19_5_6	PAX7/HP:0006743|Embryonal rhabdomyosarcoma	{19}	{5,6}	{Cells,of,other,tumors,",",embryonal,rhabdomyosarcoma,and,Ewing,’s,sarcoma,",",were,found,to,express,wild,—,type,PAX7,at,elevated,levels,in,comparison,with,primary,human,myoblasts,(,Bernasconi,et,al.,",",1996,;,Barr,et,al.,",",1999,),.}	0.852
journal.pone.0016914.pdf	RELATION_GENEHPOTERM_journal.pone.0016914.pdf_117_117_9_9_21_22	PRKCI/HP:0012125|Prostate cancer	{9}	{21,22}	{We,found,an,association,of,two,SNPs,in,the,PRKCI,gene,",",rs546950,and,rs4955720,",",with,a,decreased,risk,of,prostate,cancer,.}	0.66
SCPDFS_44938.pdf	RELATION_GENEHPOTERM_SCPDFS_44938.pdf_12_12_5_5_20_23	ZNF24/HP:0100526|Neoplasm of the lung	{5}	{20,23}	{Both,human,zinc,ﬁnger,genes,ZNF24,and,ZNF29,are,in,chromosomal,regions,that,have,been,noted,to,be,deleted,in,neoplasms,of,the,lung,and,of,the,central,nervous,system,at,chromosome,17p,and,in,colorectal,neoplasia,at,chromosomes,17p,and,1,8,(,],.}	0.894
journal.pone.0000989.pdf	RELATION_GENEHPOTERM_journal.pone.0000989.pdf_473_473_31_31_19_22	H2AX/HP:0011133|Increased sensitivity to ionizing radiation	{31}	{19,20,21,22}	{Bassing,CH,",",Chua,KF,",",SekiguchiJ,",",Suh,H,",",VVhitlow,SR,",",et,al.,(,2002,),Increased,ionizing,radiation,sensitivity,and,genomic,instability,in,the,absence,of,histone,H2AX,.}	0.754
journal.pone.0033743.pdf	RELATION_GENEHPOTERM_journal.pone.0033743.pdf_41_41_22_22_8_8	ERT/HP:0000093|Proteinuria	{22}	{8}	{Recent,studies,have,emphasized,the,importance,of,controlling,proteinuria,with,inhibitors,of,the,renin-angiotensin-aldosterone,system,in,patients,receiving,enzyme,replacement,therapy,(,ERT,)}	0.686
SCPDFS_45795.pdf	RELATION_GENEHPOTERM_SCPDFS_45795.pdf_107_107_24_24_10_11	ERCC1/HP:0001392|Abnormality of the liver	{24}	{10,11}	{Cacchione,phenotype,[,77,],but,with,unique,renal,and,liver,abnormalities,(,affected,protein,:,XPF,),or,COFS,(,affected,protein,:,ERCC1,),[,99,],.}	0.514
journal.pgen.0020069.pdf	RELATION_GENEHPOTERM_journal.pgen.0020069.pdf_951_951_31_31_21_22	USF1/HP:0008356|Combined hyperlipidemia	{31}	{21,22}	{Pajukanta,P,",",Lilja,HE,",",Sinsheimer,JS,",",Cantor,RM,",",Lusis,AJ,",",et,al.,(,2004,),Familial,combined,hyperlipidemia,is,associated,with,upstream,transcription,factor,1,(,USF1,),.}	0.404
journal.pone.0020333.pdf	RELATION_GENEHPOTERM_journal.pone.0020333.pdf_40_40_11_11_25_25	IL-22/HP:0002097|Emphysema	{11}	{25}	{RNA,sequencing,analysis,of,human,bronchial,epithelium,shows,that,IL-17,and,IL-22,can,induce,MMP3,and,MMP12,",",the,latter,gene,implicated,in,cigarette,smoke-induced,emphysema,[,17,],.}	0.874
journal.pone.0015899.pdf	RELATION_GENEHPOTERM_journal.pone.0015899.pdf_459_459_27_27_12_14	CYP21/HP:0008258|Congenital adrenal hyperplasia	{27}	{12,13,14}	{Owerbach,D,",",Ballard,L,",",Draznin,NIB,(,1992,),Salt-wasting,congenital,adrenal,hyperplasia,:,detection,and,characterization,of,mutations,in,the,steroid,21hydroxylase,gene,",",CYP21,",",using,the,polymerase,chain,reaction,.}	0.412
journal.pone.0011965.pdf	RELATION_GENEHPOTERM_journal.pone.0011965.pdf_303_303_2_2_28_28	MPG/HP:0002861|Melanoma	{2}	{28}	{LIG1,and,MPG,Host,MSH2,polymorphism,rszaizia-425,5,51,Boackmai-tn,L.,PI1ﬂI,',l'n3G09el,',I,€,lGet,‘,IOm,|,G5,Jttne,genetic,vanant,rs230342E,KMSHZ,),Melanoma,:,N-rzdherin,:,ltt,|,I,|,bltEd,by,;,ADH,-,‘,l,-1,jltuguetine,CK,",",Cancer,Res,2008,.}	0.478
journal.pone.0033431.pdf	RELATION_GENEHPOTERM_journal.pone.0033431.pdf_38_38_36_36_26_26	PI3/HP:0009733|Glioma	{36}	{26}	{Citation,:,Muto,J,",",Imai,T,",",Ogawa,D,",",Nishimoto,Y,",",Okada,Y,",",et,al.,(,2012,),RNA-Binding,Protein,Musashil,Modulates,Glioma,Cell,Growth,through,the,PostTranscriptional,Regulation,of,Notch,and,PI3,Kinase/Akt,Signaling,Pathways,.}	0.608
journal.pone.0064140.pdf	RELATION_GENEHPOTERM_journal.pone.0064140.pdf_278_278_13_13_8_9	CDK6/HP:0012174|Glioblastoma multiforme	{13}	{8,9}	{RND3,",",TIMP3,",",TIMP4,),and,‘,Glioblastoma,Multiforme,Signaling,’,(,CDK6,",",CDKNIA,",",EGFR,",",ITPR2,",",MYC,",",RHOC,",",RND2,",",RND3,",",TCF3,",",WNT5A,),were,returned,as,signiﬁcant,pathways,as,well,.}	0.77
journal.pone.0060165.pdf	RELATION_GENEHPOTERM_journal.pone.0060165.pdf_659_659_21_21_29_30	KLF11/HP:0000131|Uterine leiomyoma	{21}	{29,30}	{Yin,P,",",Lin,Z,",",Reierstad,S,",",VVuJ,",",Ishikawa,H,",",et,al.,(,2010,),Transcription,factor,KLF11,integrates,progesterone,receptor,signaling,and,proliferation,in,uterine,leiomyoma,cells,.}	0.598
journal.pone.0010919.pdf	RELATION_GENEHPOTERM_journal.pone.0010919.pdf_212_212_16_16_26_26	N155/HP:0002090|Pneumonia	{16}	{26}	{The,ﬁtting,In,order,to,investigate,subunit,arrangement,and,interactions,in,Conﬁrmed,that,pihgs,Vohnne,(,N155,X65,All,and,dimensions,(,52,A,the,S.,pneumoniae,pﬂus,",",a,rigid-body,ﬁtting,of,two,RrgBD2,",",D4,in,width,and,252,A,in,length,),could,accommodate,two,RrgBD2,—,Crystal,fragjnents,into,the,electron,density,map,was,performed,P,=,PO,h,=,PO,molecules,organized,in,3,.}	0.546
journal.pone.0008308.pdf	RELATION_GENEHPOTERM_journal.pone.0008308.pdf_97_97_15_15_6_7	ACVR2/HP:0003003|Colon cancer	{15}	{6,7}	{Two,of,the,51,tested,MSS,colon,cancers,lost,ACVR1,protein,expression,",",7,lost,ACVR2,expression,",",and,5,lost,pSMAD2,expression,.}	0.506
journal.pone.0058388.pdf	RELATION_GENEHPOTERM_journal.pone.0058388.pdf_439_439_25_27_31_31	tumor_necrosis_factor/HP:0002099|Asthma	{25,26,27}	{31}	{Berry,IVIA,",",Hargadon,B,",",Shelley,"1\\\\/I",",",Parker,D,",",Shaw,DE,",",et,al.,(,2006,),Evidence,of,a,role,of,tumor,necrosis,factor,alpha,in,refractory,asthma,.}	0.668
journal.pone.0082902.pdf	RELATION_GENEHPOTERM_journal.pone.0082902.pdf_20_20_13_13_3_4	ADL/HP:0002172|Postural instability	{13}	{3,4}	{Moreover,",",the,postural,instability,and,gait,disorder,subtype,was,more,frequent,in,ADL,—,patients,(,p,=,0.009,),.}	0.426
journal.pone.0037727.pdf	RELATION_GENEHPOTERM_journal.pone.0037727.pdf_450_450_20_20_10_11	GUD/HP:0003249|Genital ulcers	{20}	{10,11}	{Many,diagnoses,were,based,on,selfreported,symptoms,",",especially,of,genital,ulcer,disease,(,GUD,),and,for,this,reason,GUD,was,excluded,as,a,factor,when,estimating,the,overall,RIs,for,all,HESNs,in,this,study,.}	0.412
journal.pone.0066419.pdf	RELATION_GENEHPOTERM_journal.pone.0066419.pdf_253_253_40_40_35_36	PLP/HP:0002353|EEG abnormality	{40}	{35,36}	{[,l9,—,2l,],In,a,controlled,depletion-repletion,study,",",[,22,],2,of,l,1,young,women,placed,on,a,low,vitamin,B6,diet,(,<,0-05,mg,of,pyridoxine,),exhibited,abnormal,EEG,patterns,when,plasma,PLP,levels,dropped,to,about,9,nmol,/,L.,In,addition,",",pyridoxinc-dependent,seizures,",",a,rare,form,of,early,childhood,epilepsy,",",is,refractory,to,usual,anti-epileptic,medications,but,can,be,successfully,treated,with,high,doses,of,pyridoxine,.}	0.798
journal.pone.0040378.pdf	RELATION_GENEHPOTERM_journal.pone.0040378.pdf_552_552_4_4_13_13	SLUG/HP:0002861|Melanoma	{4}	{13}	{Knockdown,of,SPARC,or,SLUG,with,siRNAs,in,several,melanoma,cells,strongly,inhibited,melanoma,cell,migration,in,Boyden,chambers,assays,",",compared,with,control,cells,(,Figure,S3,),.}	0.862
journal.pone.0074955.pdf	RELATION_GENEHPOTERM_journal.pone.0074955.pdf_481_481_33_33_28_29	STAT3/HP:0001658|Myocardial infarction	{33}	{28,29}	{Krishnamurthy,P,",",Rajasingh,J,",",Lambers,E,",",Qin,G,",",Losordo,DW,et,al.,(,2009,),IL-10,inhibits,inflammation,and,attenuates,left,ventricular,remodeling,after,myocardial,infarction,via,activation,of,STAT3,and,suppression,of,HuR,.}	0.506
journal.pone.0051233.pdf	RELATION_GENEHPOTERM_journal.pone.0051233.pdf_45_45_0_0_8_9	IL-6/HP:0000855|Insulin resistance	{0}	{8,9}	{IL-6,deﬁcient,mice,have,been,reported,to,be,insulin,resistant,[,24,],and,this,appears,to,be,exacerbated,during,maturation,[,"25,26",],and,when,consuming,a,high,fat,diet,[,25,],.}	0.644
journal.pone.0058714.pdf	RELATION_GENEHPOTERM_journal.pone.0058714.pdf_600_600_24_24_39_40	LPA/HP:0012125|Prostate cancer	{24}	{39,40}	{VVard,Y,",",Lake,R,",",Yin,J,],",",Heger,CD,",",Raffeld,1,"\\\\",’,I,",",et,al.,(,2011,),LPA,receptor,heterodimerizes,with,CD97,to,amplify,LPA-initiated,RHO,—,dependent,signaling,and,invasion,in,prostate,cancer,cells,.}	0.714
gb-2008-9-3-r48.pdf	RELATION_GENEHPOTERM_gb-2008-9-3-r48.pdf_734_734_25_25_20_20	APOBEC3G/HP:0001909|Leukemia	{25}	{20}	{Derse,D,",",Hill,SA,",",Princler,G,",",Lloyd,P,",",Heidecker,G,:,Resistance,of,human,T,cell,leukemia,virus,type,I,to,APOBEC3G,restriction,is,mediated,by,elements,in,nucleocapsid,.}	0.526
journal.pone.0090909.pdf	RELATION_GENEHPOTERM_journal.pone.0090909.pdf_476_476_24_24_30_31	TACE/HP:0001402|Hepatocellular carcinoma	{24}	{30,31}	{Erhardt,A,",",Kolligs,F,",",Dollinger,l,"\\\\",I,",",Schott,E,",",VVege,H,",",et,al.,(,2011,),Sorafenib,plus,TACE,for,the,treatment,of,advanced,hepatocellular,carcinoma,:,final,results,of,the,SOCRATES,trial,.}	0.484
journal.pone.0013452.pdf	RELATION_GENEHPOTERM_journal.pone.0013452.pdf_16_16_0_0_11_12	MT/HP:0100022|Abnormality of movement	{0}	{11,12}	{MT,caused,a,temporary,mild,hyperactivity,with,a,concomitant,set,of,abnormal,movements,.}	0.448
journal.pone.0039290.pdf	RELATION_GENEHPOTERM_journal.pone.0039290.pdf_22_22_25_25_22_22	TRAIL/HP:0002861|Melanoma	{25}	{22}	{A,",",Berger,A,",",Buttstadt,N,",",Friebel,K,",",Schonherr,R,",",et,al.,(,2012,),General,Sensitization,of,Melanoma,Cells,for,TRAIL,—,|,nduced,Apoptosis,by,the,Potassium,Channel,Inhibitor,TRAM-34,Depends,on,Release,of,SMAC,.}	0.844
journal.pone.0042739.pdf	RELATION_GENEHPOTERM_journal.pone.0042739.pdf_62_62_11_11_16_16	MDM2/HP:0009919|Retinoblastoma	{11}	{16}	{Here,",",we,genotyped,MDM4,SNP7,",",MDM4,SNP34091,",",and,MDM2,SNP,309,in,44,retinoblastoma,tumors,",",their,corresponding,blood,DNA,",",and,3,human,orthotopic,xenografts,.}	0.692
SCPDFS_28071.pdf	RELATION_GENEHPOTERM_SCPDFS_28071.pdf_341_341_36_36_15_15	PDC/HP:0002090|Pneumonia	{36}	{15}	{T,hermus,aquaticus,Taq,D84646,Zea,mays,Zma,X63554,ALS,B.,subtilis,Bsu,L04470,Klebsiella,pneumoniae,Kpn,M73842,Klebsiella,terrigena,Kte,L04507,GCL,E.,coli,Eco,L03845,IPDC,Azospirillum,brasilense,Abr,L26240,Enlerobacter,cloacae,Ecl,D90214,PDC,H,anseniaspora,uvarum,H,uv,L26,1,09,Kluyveromyces,marxianus,Kma,L09727,N,eurospora,crassa,N,cr,L09,125,S.,cerevisiae,Scel,X14016,S.,cerevisiae,Sce5,X15668,S.,cerevisiae,Sce6,X55905,Z.,mays,Zma,X59546,Zymomonas,mobilis,Zmo,M15368,POX,E.,coli,Eco,X04105,Lactobacillus,plamarum,Lpl,P37063,Streptococcus,pneumoniae,Spn,L39074}	0.5
journal.pone.0080972.pdf	RELATION_GENEHPOTERM_journal.pone.0080972.pdf_217_217_3_3_6_7	MCD/HP:0002539|Cortical dysplasia	{3}	{6,7}	{Almost,half,had,MCD,(,focal,cortical,dysplasia,",",n,=,10,;,periventricular,nodular,heterotopia,",",n,=,4,;,polymicrogyria,",",n,=,3,;,and,tuberous,sclerosis,",",n,=,1,),",",15,(,37.5,%,),had,MTS,",",and,10,(,25,%,),had,CA,.}	0.56
journal.pone.0073709.pdf	RELATION_GENEHPOTERM_journal.pone.0073709.pdf_358_358_68_68_71_73	p53/HP:0003199|Decreased muscle mass	{68}	{71,72,73}	{To,conclude,",",we,hypothesise,that,an,increased,Plin2,expression,in,the,muscle,has,different,effects,according,to,the,age,and,the,level,of,activity,of,the,subjects,:,while,in,physiological,conditions,(,young,healthy,subjects,),Plin2,is,associated,with,lipid,turnover,and,consumption,",",during,aging,or,inactivity,",",its,expression,is,associated,with,a,pathological,condition,that,leads,to,IMTG,accumulation,and,lipotoxicity,with,p53,activation,and,decreased,muscle,mass,and,strength,",",a,condition,that,can,be,counteracted,by,IGF-1,(,Figure,3B,),.}	0.626
SCPDFS_21738.pdf	RELATION_GENEHPOTERM_SCPDFS_21738.pdf_351_351_12_12_3_5	NF/HP:0007476|Anhidrotic ectodermal dysplasia	{12}	{3,4,5}	{X,—,linked,anhidrotic,ectodermal,dysplasia,with,immunodeﬁciency,is,caused,by,impaired,NF,—,kappaB,signaling,.}	0.776
journal.pone.0035062.pdf	RELATION_GENEHPOTERM_journal.pone.0035062.pdf_63_63_4_4_12_13	TGFB/HP:0000381|Stapes ankylosis	{4}	{12,13}	{BMPs,belong,to,the,TGFB,superfamily,ﬁnd,OMIM,#,186570,),",",stapes,ankylosis,with,broad,thumbs,and,toes,bind,extracellularly,to,a,heterotetrameric,complex,of,type,I,and,(,OMIM,#,184460,),’,and,brachydactyly,type,B2,(,BDB2,;,OMIM,type,II,receptors,.}	0.48
journal.pone.0049979.pdf	RELATION_GENEHPOTERM_journal.pone.0049979.pdf_168_168_31_31_33_34	PC3/HP:0012125|Prostate cancer	{31}	{33,34}	{While,RhoA,activation,induces,tail,release,[,26,],and,more,rounded,cell,morphology,",",the,inhibition,of,its,downstream,effector,ROCK,by,Y-27632,is,associated,with,an,elongated,morphology,in,PC3,human,prostatic,cancer,cells,[,27,],",",NIH,3T3,ﬁbroblasts,[,28,],",",and,podocytes,[,29,],.}	0.506
journal.pone.0061128.pdf	RELATION_GENEHPOTERM_journal.pone.0061128.pdf_684_684_29_29_33_33	C3/HP:0002090|Pneumonia	{29}	{33}	{Ochs,NINI,",",Bartlett,VV,",",Briles,DE,",",Hicks,B,",",Jurkuvenas,A,",",et,al.,(,2008,),Vaccine,»,induced,human,antibodies,to,PspA,augment,complement,C3,deposition,on,Streptococcus,pneumoniae,.}	0.55
journal.pone.0050587.pdf	RELATION_GENEHPOTERM_journal.pone.0050587.pdf_716_716_24_24_32_33	P1/HP:0012125|Prostate cancer	{24}	{32,33}	{Q_adri,Q,Sameer,AS,",",Shah,ZA,",",Hamid,A,",",Alam,S,",",et,al.,(,2011,),Genetic,polymorphism,of,the,g1utathione-S-transferase,P1,gene,(,GSTP1,),and,susceptibility,to,prostate,cancer,in,the,Kashmiri,population,.}	0.55
journal.pone.0049446.pdf	RELATION_GENEHPOTERM_journal.pone.0049446.pdf_43_43_22_22_10_11	CD25/HP:0000083|Renal insufficiency	{22}	{10,11}	{The,ﬁrst,one,is,non-speciﬁc,immune,symptoms,(,hypercalcemia,",",renal,insufficiency,",",anemia,and,bone,suppression,(,mediated,by,CD8,__,CD25,+,",",CD8,+,CDi22,+,",",lesions,),.}	0.656
SCPDFS_44545.pdf	RELATION_GENEHPOTERM_SCPDFS_44545.pdf_691_691_14_14_5_7	p25/HP:0005584|Renal cell carcinoma	{14}	{5,6,7}	{common,allelic,losses,in,sporadic,renal,cell,carcinoma,",",region,localization,to,3p21,—,p25,(,human,),",",11,",",537,dystrophin,gene,",",analysis,by,ampliﬁcation,of,mRNA,isolated,from,Duchenne,muscular,dystrophy,myotubes,cultured,in,vitro,(,human,),",",10,",",551,in,factor,VIII,gene,",",characterization,:,nonhomologous,recombination,(,human,),",",10,",",94,in,",6",-,globin,gene,",",3.5-kb,",",breakpoint,characterization,(,human,),",",10,",",509}	0.536
journal.pone.0058830.pdf	RELATION_GENEHPOTERM_journal.pone.0058830.pdf_438_438_24_24_10_11	GRIP1/HP:0000104|Renal agenesis	{24}	{10,11}	{Apoptosis,of,cells,in,the,metanephric,mesenchyme,",",leading,to,renal,agenesis,",",is,also,seen,in,mice,that,lack,the,cytosolic,adapter,protein,GRIP1,",",which,plays,a,critical,role,in,trafﬁcking,FRAS1,and,FREM2,to,the,plasma,membrane,[,"2,61",],.}	0.862
journal.pone.0059639.pdf	RELATION_GENEHPOTERM_journal.pone.0059639.pdf_628_628_25_25_37_39	p53/HP:0002860|Squamous cell carcinoma	{25}	{37,38,39}	{Fujita,Y,",",Kato,I,",",Iwai,S,",",Ono,K,",",Suzuki,l,"\\\\",’,I,",",et,al.,(,2009,),Role,of,p53,mutation,in,the,effect,of,boron,neutron,capture,therapy,on,oral,squamous,cell,carcinoma,.}	0.69
journal.pone.0095719.pdf	RELATION_GENEHPOTERM_journal.pone.0095719.pdf_45_45_25_25_5_5	BCS/HP:0002664|Neoplasm	{25}	{5}	{Some,factors,such,as,myeloproliferative,neoplasm,",",oral,thrombotic,contraceptives,",",infection,",",chronic,inﬂammatory,prevalence,of,FVL,and,G20210A,prothrombin,mutation,in,patients,with,BCS,.}	0.674
journal.ppat.1001238.pdf	RELATION_GENEHPOTERM_journal.ppat.1001238.pdf_6_6_9_9_7_7	KS/HP:0100242|Sarcoma	{9}	{7}	{KSHV,is,etiologically,associated,with,Kaposi,'s,sarcoma,(,KS,),",",an,angioproliferative,endothelial,cell,malignancy,.}	0.76
journal.pone.0009896.pdf	RELATION_GENEHPOTERM_journal.pone.0009896.pdf_130_130_7_7_35_35	TLR4/HP:0002090|Pneumonia	{7}	{35}	{Lung,inflammatory,cell,influx,in,WT,",",TLR4,"\\"",’,5,'d,",",TLR9,_,/,_,and,TLR4,"\\"",°,',°,"\\"",“,/,',TLR9,"\\"","\\"",double,mutant,mice,after,K.,pneumoniae,administration,To,assess,the,role,of,TLRs,in,lung,leukocyte,inﬂux,",",we,quantitated,inﬂammatory,cells,in,the,lung,digests,of,"\\\\",/,VT,",",TLR411,‘“,'d,",",TLR9,‘,/,"\\"",and,TLR41P,“,d/TLR9,‘,/,"\\"",double,mutant}	0.476
SCPDFS_40218.pdf	RELATION_GENEHPOTERM_SCPDFS_40218.pdf_372_372_1_1_12_12	FKBP23/HP:0001909|Leukemia	{1}	{12}	{The,FKBP23,gene,was,mapped,to,the,vicinity,of,the,endogenous,murine,leukemia,provirus,14,(,Mpmv14,),gene,(,Frankel,et,al.,",",1990,),on,the,middle,portion,of,mouse,chromosome,2,.}	0.476
journal.pone.0077611.pdf	RELATION_GENEHPOTERM_journal.pone.0077611.pdf_54_54_2_2_5_7	NOS3/HP:0004760|Congenital septal defect	{2}	{5,6,7}	{Deﬁciency,in,NOS3,leads,to,congenital,septal,defect,",",bicuspid,aortic,valves,and,coronary,artery,malformation,[,18,—,20,],.}	0.838
journal.pone.0007131.pdf	RELATION_GENEHPOTERM_journal.pone.0007131.pdf_53_53_15_15_23_23	CD47/HP:0001873|Thrombocytopenia	{15}	{23}	{Olsson,et,al,[,25,],previously,showed,that,platelet,homeostasis,was,modulated,by,platelet,CD47,under,both,normal,condition,and,passive,immune,thrombocytopenia,.}	0.69
SCPDFS_41206.pdf	RELATION_GENEHPOTERM_SCPDFS_41206.pdf_306_306_11_11_22_24	GH/HP:0002922|Increased CSF protein	{11}	{22,23,24}	{Familial,psychomotor,retardation,with,markedly,ﬂuctuating,serum,proteins,",",FSH,and,GH,levels,",",partial,TBG,deﬁciency,",",increased,serumarylsulphatase,A,and,increased,CSF,protein,:,A,new,syndrome,?}	0.882
journal.pone.0080376.pdf	RELATION_GENEHPOTERM_journal.pone.0080376.pdf_486_486_27_27_32_33	HCN2/HP:0002373|Febrile seizures	{27}	{32,33}	{Dibbens,LXI,",",Reid,CA,",",Hodgson,B,",",Thomas,EA,",",Phillips,Al,"\\\\",’,I,",",et,al.,(,2010,),Augmented,currents,of,an,HCN2,variant,in,patients,with,febrile,seizure,syndromes,.}	0.688
SCPDFS_46508.pdf	RELATION_GENEHPOTERM_SCPDFS_46508.pdf_220_220_12_12_25_25	NRG1/HP:0100753|Schizophrenia	{12}	{25}	{Second,",",if,we,consider,the,two,best,—,supported,genes,",",NRG1,encodes,proteins,with,multiple,functions,of,potential,relevance,to,alternative,hypotheses,of,schizophrenia,",",for,example,",",aberrant,myelination,[,48,],",",whereas,the,function,(,s,),of,dysbindin,are,still,obscure,.}	0.54
journal.pone.0047056.pdf	RELATION_GENEHPOTERM_journal.pone.0047056.pdf_561_561_23_23_32_34	FUS/HP:0007354|Amyotrophic lateral sclerosis	{23}	{32,33,34}	{Vance,C,",",Rogelj,B,",",Hortobagyi,T,",",De,Vos,KJ,",",Nishimura,AL,",",et,al.,(,2009,),Nlutations,in,FUS,",",an,RNA,processing,protein,",",cause,familial,amyotrophic,lateral,sclerosis,type,6,.}	0.666
journal.pgen.1002027.pdf	RELATION_GENEHPOTERM_journal.pgen.1002027.pdf_161_161_8_8_11_12	POP1/HP:0002652|Skeletal dysplasia	{8}	{11,12}	{In,conclusion,",",we,have,identiﬁed,mutations,in,POP1,underlying,the,skeletal,dysplasia,presented,in,this,study,.}	0.608
SCPDFS_43932.pdf	RELATION_GENEHPOTERM_SCPDFS_43932.pdf_820_820_28_28_9_11	GJB1/HP:0007607|Hypohidrotic ectodermal dysplasia	{28}	{9,10,11}	{q13,.1,region,breakpoints,of,two,X/A,translocations,in,hypohidrotic,ectodermal,dysplasia,female,patients,",",gene,mapping,around,",",14,",",523,reﬁned,localization,of,connexin32,gene,locus,GJB1,(,human,),",",13,","}	0.572
journal.pone.0030590.pdf	RELATION_GENEHPOTERM_journal.pone.0030590.pdf_580_580_20_20_38_38	NF-kappaB/HP:0002665|Lymphoma	{20}	{38}	{Shishodia,S,",",Amin,HNI,",",Lai,R,",",Aggarwal,BB,(,2005,),Curcumin,(,diferu1oylmethane,),inhibits,constitutive,NF-kappaB,activation,",",induces,G1,/,S,arrest,",",suppresses,proliferation,",",and,induces,apoptosis,in,mantle,cell,lymphoma,.}	0.772
SCPDFS_19117.pdf	RELATION_GENEHPOTERM_SCPDFS_19117.pdf_400_400_56_56_47_48	p12/HP:0011297|Abnormality of digit	{56}	{47,48}	{We,speculate,that,some,of,the,involved,genes,such,as,ALX3,",",RBM15,",",NT,NG1,",",SLC25A24,",",GPSM2,",",TBX15,and,NOTCH2,may,be,responsible,for,mental,retardation,",",autism,",",cognitive,deﬁcit,",",craniofacial,dysmorphism,",",facial,clefting,",",deafness,",",short,stature,and,digit,abnormalities,associated,with,interstitial,chromosome,1p21,.1,—,p12,duplication,syndrome,.}	0.446
journal.pone.0060265.pdf	RELATION_GENEHPOTERM_journal.pone.0060265.pdf_746_746_15_15_18_18	wim/HP:0002381|Aphasia	{15}	{18}	{Murray,LL,",",Holland,AL,",",Bccson,PM,(,1998,),Spoken,language,I_7f,individuals,wim,mild,ﬂuent,aphasia,under,focused,and,diz/ided,—,attentinn,conditinns,.}	0.498
journal.pone.0045243.pdf	RELATION_GENEHPOTERM_journal.pone.0045243.pdf_73_73_32_32_21_22	insulin/HP:0000833|Glucose intolerance	{32}	{21,22}	{Insulin,resistance,is,the,earliest,phenotypic,change,in,these,mice,",",evident,by,10,—,12,days,of,age,",",with,glucose,intolerance,to,oral,glucose,challenge,and,reduced,hypoglycemic,response,to,insulin,injection,by,8,—,12,weeks,of,age,[,48,],.}	0.408
journal.pone.0043965.pdf	RELATION_GENEHPOTERM_journal.pone.0043965.pdf_698_698_40_40_24_25	J2/HP:0012125|Prostate cancer	{40}	{24,25}	{Butler,R,",",l,"\\\\",Iitchell,SH,",",Tindall,DJ,",",Young,CY,(,2000,),Nonapoptotic,cell,death,associated,with,S-phase,arrest,of,prostate,cancer,cells,via,the,peroxisome,proliferator-activated,receptor,gamma,ligand,",",15,—,deoxydeltal2,",14",prostaglandin,J2,.}	0.502
journal.pone.0080836.pdf	RELATION_GENEHPOTERM_journal.pone.0080836.pdf_543_543_21_21_28_29	Bcl-2/HP:0003002|Breast carcinoma	{21}	{28,29}	{Simoes-VV1,',jst,AP,",",Schijrpf,T,",",Hall,J,",",Stahel,RA,",",Zangemeister,~,VVittke,U,(,2002,),Bcl-2,:,bcl-XL,bispeciﬁc,antisense,treatment,sensitizes,breast,carcinoma,cells,to,doxorubicin,",",paclitaxel,and,cyclophospha,.}	0.592
